"cv_fold","observation_id","y_true","y_pred_mean","y_pred_sd","y_pred_median","y_pred_ci_2.5","y_pred_ci_97.5","y_pred_q25","y_pred_q75","residual","in_ci_95","len_ic_95","adm1_code","adm1_name","Datetime"
0,1,0.506909675598144,0.374956262022396,0.070350119187611,0.374612676773718,0.245798319629769,0.519888950324389,0.32449496779687,0.421026971064467,-0.131953413575748,TRUE,0.27409063069462,900173,"Batha",2022-10-05
0,2,0.507777432032994,0.37559432944654,0.069796456244747,0.374394017834946,0.245551764500091,0.520115784011338,0.327205992859849,0.420889627809938,-0.132183102586454,TRUE,0.274564019511247,900173,"Batha",2022-10-12
0,3,0.502331357683454,0.378586882718072,0.0696079384450342,0.377072545792053,0.24697745873068,0.522996946797957,0.330116855577192,0.423515092600387,-0.123744474965382,TRUE,0.276019488067277,900173,"Batha",2022-10-19
0,4,0.491593284606934,0.382566617505109,0.0691028748034263,0.380999415913883,0.251969929968437,0.524994317312841,0.33494340959268,0.427796894612602,-0.109026667101824,TRUE,0.273024387344404,900173,"Batha",2022-10-26
0,5,0.478893699645996,0.390346154265114,0.069097960649848,0.389338877039112,0.257290598620966,0.530894003918469,0.34300035241343,0.435768949764247,-0.0885475453808818,TRUE,0.273603405297503,900173,"Batha",2022-11-02
0,6,0.470808846609933,0.399579364083016,0.0690636269237035,0.398753051719876,0.265910060323689,0.542002905196254,0.353082775112527,0.444978266556806,-0.0712294825269172,TRUE,0.276092844872565,900173,"Batha",2022-11-09
0,7,0.466560543605259,0.414677410654484,0.0690007580963014,0.414411801788471,0.280939939701677,0.55358676414511,0.368082406352737,0.460407130028732,-0.0518831329507755,TRUE,0.272646824443434,900173,"Batha",2022-11-16
0,8,0.483996064322335,0.432822616331262,0.0687633230579774,0.4329256167912,0.29637398651758,0.569389576203972,0.386159972686007,0.479374130271791,-0.0511734479910731,TRUE,0.273015589686392,900173,"Batha",2022-11-23
0,9,0.492887175423758,0.45104950890431,0.0686631971717521,0.451268784815272,0.317297294025525,0.587001237099103,0.403954715769095,0.497608738216867,-0.0418376665194483,TRUE,0.269703943073578,900173,"Batha",2022-11-30
0,10,0.508941094534738,0.468480745859775,0.068693795564337,0.469729825459502,0.333377867356196,0.606323400735944,0.422689855843883,0.514085939306401,-0.0404603486749631,TRUE,0.272945533379749,900173,"Batha",2022-12-07
0,11,0.531897604806083,0.487443270746786,0.0684799186082512,0.488602508614161,0.352850855639887,0.620436473235393,0.442077483667528,0.5339588198538,-0.0444543340592962,TRUE,0.267585617595505,900173,"Batha",2022-12-14
0,12,0.577873142787388,0.502926646435977,0.0681137974125013,0.504377407156307,0.368417249298097,0.633377015986923,0.45783175287435,0.550200353480216,-0.0749464963514114,TRUE,0.264959766688826,900173,"Batha",2022-12-21
0,13,0.591823654174805,0.520429157986565,0.0672463890566516,0.522033088869579,0.386068385400312,0.648292107105439,0.475249454439314,0.566186938705347,-0.0713944961882397,TRUE,0.262223721705127,900173,"Batha",2022-12-28
0,14,0.600688994271415,0.543053430942589,0.0662451325680485,0.545275773695919,0.409719635142352,0.666644365233175,0.499737235136717,0.588059649525049,-0.0576355633288259,TRUE,0.256924730090823,900173,"Batha",2023-01-04
0,15,0.604763832092285,0.555797737817752,0.065134652539327,0.558472062877183,0.423654008668412,0.677601209385915,0.513187041729477,0.599331204287069,-0.0489660942745334,TRUE,0.253947200717503,900173,"Batha",2023-01-11
0,16,0.615503409249442,0.579247553299876,0.0640556030235765,0.581494865864397,0.44676572151362,0.698090871283281,0.537624757393595,0.622730575824427,-0.0362558559495658,TRUE,0.251325149769662,900173,"Batha",2023-01-18
0,17,0.626615894862584,0.586826516583385,0.0634221160561294,0.589807572367945,0.45811736585546,0.702583602759459,0.54552270798761,0.630321072927703,-0.0397893782791982,TRUE,0.244466236903999,900173,"Batha",2023-01-25
0,18,0.646099984305246,0.603192015795137,0.0620449652854596,0.60621915967311,0.474305970643254,0.717373922679129,0.563156684547182,0.646173826121005,-0.0429079685101087,TRUE,0.243067952035875,900173,"Batha",2023-02-01
0,19,0.662277799333845,0.617625782852488,0.0612233660302829,0.620294461567417,0.490077845297456,0.729830670309656,0.57807255336224,0.660300661228435,-0.0446520164813565,TRUE,0.2397528250122,900173,"Batha",2023-02-08
0,20,0.650192238943917,0.62849263227058,0.0604789092020638,0.631230970966841,0.502253325901598,0.737456550642741,0.589529676818928,0.670357456730122,-0.0216996066733377,TRUE,0.235203224741144,900173,"Batha",2023-02-15
0,21,0.650190876552037,0.641104204703069,0.0594104939254633,0.644094811000217,0.516954332141364,0.749010833347836,0.603864309892382,0.682095940270193,-0.00908667184896828,TRUE,0.232056501206472,900173,"Batha",2023-02-22
0,22,0.653313173566546,0.645327751673162,0.0587748743899591,0.64861383136444,0.523101860085384,0.753244020198442,0.609254809878667,0.686672722341313,-0.00798542189338325,TRUE,0.230142160113057,900173,"Batha",2023-03-01
0,23,0.650015683855329,0.645445746505069,0.0586298405974654,0.648330280268059,0.524183971302627,0.751335382928714,0.607465553632944,0.686493447071837,-0.00456993735026023,TRUE,0.227151411626087,900173,"Batha",2023-03-08
0,24,0.652394866943359,0.644240928674162,0.0584069519944675,0.647662467635577,0.52139415943834,0.749979997703568,0.607566831598878,0.684743257071637,-0.00815393826919708,TRUE,0.228585838265229,900173,"Batha",2023-03-15
0,25,0.641495770045689,0.651272979734214,0.0577997368220068,0.654648340276117,0.528503101106789,0.757480067384171,0.614897386010331,0.690910890486915,0.00977720968852469,TRUE,0.228976966277382,900173,"Batha",2023-03-22
0,26,0.646884318760463,0.659047375157083,0.057096676629502,0.663196791996685,0.536643830470703,0.764437013173073,0.622957170042803,0.698176581827437,0.0121630563966201,TRUE,0.22779318270237,900173,"Batha",2023-03-29
